      Time(s)  AccL(cm/s2)  AccV(cm/s2)  AccT(cm/s2)
 0.000000E+00 0.282900E-01 -.432300E-02 0.351940E-01
 0.500000E-02 0.282420E-01 0.205810E+00 0.351130E-01
 0.100000E-01 0.281940E-01 0.205800E+00 0.350310E-01
 0.150000E-01 0.281460E-01 0.205800E+00 0.349490E-01
 0.200000E-01 0.280960E-01 0.205790E+00 0.348660E-01
 0.250000E-01 0.280460E-01 0.205780E+00 0.347830E-01
 0.300000E-01 0.279960E-01 0.205780E+00 0.346980E-01
 0.350000E-01 0.279450E-01 0.205770E+00 0.346130E-01
 0.400000E-01 0.278930E-01 0.205760E+00 0.345280E-01
 0.450000E-01 0.278410E-01 0.205760E+00 0.344410E-01
 0.500000E-01 0.277890E-01 0.205750E+00 0.343540E-01
 0.550000E-01 0.277350E-01 0.205740E+00 0.342670E-01
 0.600000E-01 0.276820E-01 0.205740E+00 0.341780E-01
 0.650000E-01 0.276270E-01 0.205730E+00 0.340890E-01
 0.700000E-01 0.275720E-01 0.205730E+00 0.339990E-01
 0.750000E-01 0.275170E-01 0.205720E+00 0.339090E-01
 0.800000E-01 0.274610E-01 0.205720E+00 0.338180E-01
 0.850000E-01 0.274040E-01 0.205710E+00 0.337260E-01
 0.900000E-01 0.273470E-01 -.275290E+00 0.336330E-01
 0.950000E-01 0.272890E-01 0.205700E+00 0.335400E-01
 0.100000E+00 0.272310E-01 -.275300E+00 0.334460E-01
 0.105000E+00 0.271720E-01 0.205690E+00 0.333520E-01
 0.110000E+00 0.271120E-01 0.205690E+00 0.332570E-01
 0.115000E+00 0.270520E-01 0.205680E+00 0.331610E-01
 0.120000E+00 0.269920E-01 0.205680E+00 0.330640E-01
 0.125000E+00 0.269300E-01 -.275330E+00 0.329670E-01
 0.130000E+00 0.268690E-01 -.275330E+00 0.328690E-01
 0.135000E+00 0.268060E-01 -.275330E+00 0.327700E-01
 0.140000E+00 0.267440E-01 0.205660E+00 0.326710E-01
 0.145000E+00 0.266800E-01 0.205660E+00 0.325710E-01
 0.150000E+00 0.266160E-01 0.205660E+00 0.324710E-01
 0.155000E+00 0.265520E-01 -.275350E+00 0.323690E-01
 0.160000E+00 0.264860E-01 0.205650E+00 0.322680E-01
 0.165000E+00 0.264210E-01 -.275350E+00 0.321650E-01
 0.170000E+00 0.263540E-01 -.275360E+00 0.320620E-01
 0.175000E+00 0.262880E-01 0.205640E+00 0.319580E-01
 0.180000E+00 0.262200E-01 0.205640E+00 0.318530E-01
 0.185000E+00 0.261520E-01 0.205640E+00 0.317480E-01
 0.190000E+00 0.260840E-01 0.205640E+00 0.316420E-01
 0.195000E+00 0.260150E-01 -.275370E+00 0.315350E-01
 0.200000E+00 0.259450E-01 0.205630E+00 0.314280E-01
 0.205000E+00 0.258750E-01 0.205630E+00 0.313200E-01
 0.210000E+00 0.258040E-01 0.205630E+00 0.312120E-01
 0.215000E+00 0.257330E-01 0.205630E+00 0.311030E-01
 0.220000E+00 0.256610E-01 0.205630E+00 0.309930E-01
 0.225000E+00 0.255880E-01 -.275370E+00 0.308820E-01
 0.230000E+00 0.255150E-01 0.205620E+00 0.307710E-01
 0.235000E+00 0.254420E-01 -.275380E+00 0.306590E-01
 0.240000E+00 0.253670E-01 0.205620E+00 0.305470E-01
 0.245000E+00 0.252930E-01 -.275380E+00 0.304340E-01
 0.250000E+00 0.252170E-01 0.205620E+00 0.303200E-01
 0.255000E+00 0.251420E-01 -.275380E+00 0.302060E-01
 0.260000E+00 0.250650E-01 -.275380E+00 0.300910E-01
 0.265000E+00 0.249880E-01 0.205620E+00 0.299750E-01
 0.270000E+00 0.249110E-01 0.205620E+00 0.298590E-01
 0.275000E+00 0.248330E-01 -.275370E+00 0.297420E-01
 0.280000E+00 0.247540E-01 0.205630E+00 0.296240E-01
 0.285000E+00 0.246750E-01 0.205630E+00 0.295060E-01
 0.290000E+00 0.245950E-01 0.205630E+00 0.293870E-01
 0.295000E+00 0.245150E-01 0.205630E+00 0.292670E-01
 0.300000E+00 0.244340E-01 0.205630E+00 0.291470E-01
 0.305000E+00 0.243520E-01 -.275370E+00 0.290270E-01
 0.310000E+00 0.242700E-01 0.205630E+00 0.289050E-01
 0.315000E+00 0.241880E-01 -.275360E+00 0.287830E-01
 0.320000E+00 0.241050E-01 0.205640E+00 0.286610E-01
 0.325000E+00 0.240210E-01 0.205640E+00 0.285370E-01
 0.330000E+00 0.239370E-01 0.205640E+00 0.284130E-01
 0.335000E+00 0.238520E-01 -.275350E+00 0.282890E-01
 0.340000E+00 0.237670E-01 -.275350E+00 0.281640E-01
 0.345000E+00 0.236810E-01 0.205650E+00 0.280380E-01
 0.350000E+00 0.235950E-01 0.205660E+00 0.279120E-01
 0.355000E+00 0.235080E-01 -.275340E+00 0.277850E-01
 0.360000E+00 0.234200E-01 0.205660E+00 0.276570E-01
 0.365000E+00 0.233320E-01 -.275330E+00 0.275290E-01
 0.370000E+00 0.232430E-01 0.205670E+00 0.274000E-01
 0.375000E+00 0.231540E-01 -.275320E+00 0.272710E-01
 0.380000E+00 0.230650E-01 0.205680E+00 0.271410E-01
 0.385000E+00 0.229740E-01 -.275310E+00 0.270100E-01
 0.390000E+00 0.228830E-01 0.205690E+00 0.268790E-01
 0.395000E+00 0.227920E-01 0.205700E+00 0.267470E-01
 0.400000E+00 0.227000E-01 -.275300E+00 0.266150E-01
 0.405000E+00 0.226080E-01 0.205710E+00 0.264820E-01
 0.410000E+00 0.225150E-01 -.275290E+00 0.263480E-01
 0.415000E+00 0.224210E-01 -.275280E+00 0.262140E-01
 0.420000E+00 0.223270E-01 0.205720E+00 0.260800E-01
 0.425000E+00 0.222330E-01 0.205730E+00 0.259440E-01
 0.430000E+00 0.221380E-01 -.275260E+00 0.258080E-01
 0.435000E+00 0.220420E-01 0.205740E+00 0.256720E-01
 0.440000E+00 0.219460E-01 -.275250E+00 0.255350E-01
 0.445000E+00 0.218490E-01 0.205760E+00 0.253970E-01
 0.450000E+00 0.217520E-01 -.275240E+00 0.252590E-01
 0.455000E+00 0.216540E-01 -.275230E+00 0.251200E-01
 0.460000E+00 0.215560E-01 -.275220E+00 0.249810E-01
 0.465000E+00 0.214570E-01 -.275210E+00 0.248410E-01
 0.470000E+00 0.213570E-01 0.205790E+00 0.247000E-01
 0.475000E+00 0.212580E-01 0.205800E+00 0.245590E-01
 0.480000E+00 0.211570E-01 0.205810E+00 0.244180E-01
 0.485000E+00 0.210560E-01 -.275180E+00 0.242750E-01
 0.490000E+00 0.209550E-01 0.205830E+00 0.241330E-01
 0.495000E+00 0.208530E-01 0.205840E+00 0.239890E-01
 0.500000E+00 0.207500E-01 0.205840E+00 0.238460E-01
 0.505000E+00 0.206470E-01 0.205850E+00 0.237010E-01
 0.510000E+00 0.205430E-01 0.205860E+00 0.235560E-01
 0.515000E+00 0.204390E-01 0.205870E+00 0.234110E-01
 0.520000E+00 0.203350E-01 0.205880E+00 0.232650E-01
 0.525000E+00 0.202290E-01 0.205890E+00 0.231180E-01
 0.530000E+00 0.201240E-01 -.275100E+00 0.229710E-01
 0.535000E+00 0.200180E-01 -.275090E+00 0.228230E-01
 0.540000E+00 0.199110E-01 0.205920E+00 0.226750E-01
 0.545000E+00 0.198040E-01 -.275060E+00 0.225260E-01
 0.550000E+00 0.196960E-01 -.275050E+00 0.223770E-01
 0.555000E+00 0.195880E-01 -.275040E+00 0.222270E-01
 0.560000E+00 0.194790E-01 -.275030E+00 0.220770E-01
 0.565000E+00 0.193700E-01 -.756020E+00 0.219260E-01
 0.570000E+00 0.192600E-01 -.756010E+00 0.217750E-01
 0.575000E+00 0.191500E-01 -.755990E+00 0.216230E-01
 0.580000E+00 0.190390E-01 -.755980E+00 0.214710E-01
 0.585000E+00 0.189280E-01 -.755970E+00 0.213180E-01
 0.590000E+00 0.188160E-01 -.755960E+00 0.211650E-01
 0.595000E+00 0.187040E-01 -.755940E+00 0.210110E-01
 0.600000E+00 0.185910E-01 -.755930E+00 0.208570E-01
 0.605000E+00 0.184780E-01 -.123690E+01 0.207020E-01
 0.610000E+00 0.183640E-01 -.171490E+01 0.205460E-01
 0.615000E+00 0.182500E-01 -.219490E+01 0.203910E-01
 0.620000E+00 0.181350E-01 -.268490E+01 0.202340E-01
 0.625000E+00 0.180200E-01 -.268490E+01 0.200770E-01
 0.630000E+00 0.179040E-01 -.268480E+01 0.199200E-01
 0.635000E+00 0.177880E-01 -.171480E+01 0.197620E-01
 0.640000E+00 0.176710E-01 -.123680E+01 0.196040E-01
 0.645000E+00 0.175540E-01 -.274800E+00 0.194450E-01
 0.650000E+00 0.174360E-01 0.206210E+00 0.192860E-01
 0.655000E+00 0.173180E-01 0.206230E+00 0.191260E-01
 0.660000E+00 0.171990E-01 0.206250E+00 0.189660E-01
 0.665000E+00 0.170800E-01 0.206260E+00 -.704180E-01
 0.670000E+00 0.169610E-01 0.116530E+01 0.408420E+00
 0.675000E+00 0.168410E-01 0.213530E+01 0.408260E+00
 0.680000E+00 0.167200E-01 0.213530E+01 0.408100E+00
 0.685000E+00 0.165990E-01 0.261530E+01 -.710650E-01
 0.690000E+00 0.164780E-01 0.261530E+01 -.712280E-01
 0.695000E+00 0.163560E-01 0.309540E+01 -.713910E-01
 0.700000E+00 0.162330E-01 0.309540E+01 0.407450E+00
 0.705000E+00 0.161100E-01 0.213540E+01 0.407280E+00
 0.710000E+00 0.159870E-01 0.164540E+01 0.407120E+00
 0.714999E+00 0.158630E-01 0.116540E+01 0.406950E+00
 0.719999E+00 0.157390E-01 -.274550E+00 0.406790E+00
 0.724999E+00 0.156140E-01 -.219450E+01 -.723800E-01
 0.729999E+00 0.154890E-01 -.364450E+01 -.725460E-01
 0.734999E+00 0.153630E-01 -.364450E+01 -.727130E-01
 0.739999E+00 0.152370E-01 -.364450E+01 -.728800E-01
 0.744999E+00 0.151110E-01 -.412450E+01 -.730480E-01
 0.749999E+00 0.149840E-01 -.556440E+01 -.552220E+00
 0.754999E+00 0.148560E-01 -.604440E+01 -.552380E+00
 0.759999E+00 0.147280E-01 -.604440E+01 -.735530E-01
 0.764999E+00 0.146000E-01 -.604440E+01 -.737220E-01
 0.769999E+00 -.125540E+00 -.412430E+01 -.738910E-01
 0.774999E+00 0.355340E+00 -.755330E+00 -.740610E-01
 0.779999E+00 0.355210E+00 0.309570E+01 -.742320E-01
 0.784999E+00 -.125920E+00 0.598570E+01 -.553400E+00
 0.789999E+00 -.607050E+00 0.694570E+01 -.103260E+01
 0.794999E+00 -.607190E+00 0.549580E+01 -.103270E+01
 0.799999E+00 -.607320E+00 0.309580E+01 -.103290E+01
 0.804999E+00 -.607450E+00 0.687800E+00 -.554090E+00
 0.809999E+00 -.126580E+00 -.274170E+00 -.752620E-01
 0.814999E+00 0.354290E+00 -.274150E+00 0.403570E+00
 0.819999E+00 0.835150E+00 0.116590E+01 0.403390E+00
 0.824999E+00 0.835020E+00 0.309590E+01 -.757820E-01
 0.829999E+00 0.353890E+00 0.598590E+01 -.554960E+00
 0.834999E+00 0.353750E+00 0.934590E+01 -.555130E+00
 0.839999E+00 0.353620E+00 0.132260E+02 -.555300E+00
 0.844999E+00 -.127520E+00 0.151260E+02 -.764800E-01
 0.849999E+00 -.608650E+00 0.151260E+02 -.766550E-01
 0.854999E+00 -.608790E+00 0.117260E+02 0.402170E+00
 0.859999E+00 -.608930E+00 0.694610E+01 0.401990E+00
 0.864999E+00 -.609060E+00 -.273910E+00 0.880820E+00
 0.869999E+00 -.609200E+00 -.797390E+01 0.401640E+00
 0.874999E+00 -.128340E+00 -.137740E+02 0.401460E+00
 0.879999E+00 0.352520E+00 -.146740E+02 0.401290E+00
 0.884999E+00 0.833390E+00 -.117740E+02 0.401110E+00
 0.889999E+00 0.131120E+01 -.893380E+01 -.780700E-01
 0.894999E+00 0.833110E+00 -.749380E+01 -.557250E+00
 0.899999E+00 -.129030E+00 -.604370E+01 -.557430E+00
 0.904999E+00 -.610170E+00 -.556370E+01 -.557610E+00
 0.909999E+00 -.610310E+00 -.701370E+01 -.787850E-01
 0.914999E+00 -.109150E+01 -.117740E+02 -.557960E+00
 0.919999E+00 -.109160E+01 -.170740E+02 -.103710E+01
 0.924999E+00 -.109170E+01 -.209740E+02 -.103730E+01
 0.929999E+00 -.109190E+01 -.223740E+02 -.103750E+01
 0.934999E+00 -.611020E+00 -.214740E+02 -.151970E+01
 0.939999E+00 -.130160E+00 -.170730E+02 -.199990E+01
 0.944999E+00 0.350700E+00 -.749350E+01 -.152000E+01
 0.949999E+00 0.350550E+00 0.405660E+01 -.152020E+01
 0.954999E+00 -.130590E+00 0.112270E+02 -.200040E+01
 0.959999E+00 -.109270E+01 0.137270E+02 -.295060E+01
 0.964999E+00 -.157090E+01 0.141270E+02 -.200080E+01
 0.969999E+00 -.109300E+01 0.156270E+02 -.103900E+01
 0.974999E+00 -.109320E+01 0.165270E+02 -.811380E-01
 0.979999E+00 -.109330E+01 0.161270E+02 -.560320E+00
 0.984999E+00 -.612460E+00 0.141270E+02 -.152150E+01
 0.989999E+00 -.109360E+01 0.117270E+02 -.200170E+01
 0.994999E+00 -.109380E+01 0.886680E+01 -.200190E+01
 0.999999E+00 -.612900E+00 0.646690E+01 -.561050E+00
 0.100500E+01 0.348960E+00 0.405690E+01 0.875760E+00
 0.101000E+01 0.829810E+00 0.164690E+01 0.231760E+01
 0.101500E+01 0.130770E+01 -.754040E+00 0.278740E+01
 0.102000E+01 0.130750E+01 -.219300E+01 0.278720E+01
 0.102500E+01 0.178740E+01 -.171300E+01 0.278700E+01
 0.103000E+01 0.178720E+01 -.272940E+00 0.231680E+01
 0.103500E+01 0.829070E+00 0.689090E+00 0.135670E+01
 0.104000E+01 0.347920E+00 0.213710E+01 0.874470E+00
 0.104500E+01 -.614230E+00 0.357720E+01 0.395280E+00
 0.105000E+01 -.614380E+00 0.405720E+01 0.874100E+00
 0.105500E+01 -.614530E+00 0.213720E+01 0.183590E+01
 0.106000E+01 -.614680E+00 -.219270E+01 0.278570E+01
 0.106500E+01 -.614830E+00 -.103730E+02 0.326550E+01
 0.107000E+01 -.133990E+00 -.180730E+02 0.326540E+01
 0.107500E+01 0.346860E+00 -.218730E+02 0.278520E+01
 0.108000E+01 0.827710E+00 -.199730E+02 0.183500E+01
 0.108500E+01 0.130560E+01 -.151730E+02 0.393790E+00
 0.109000E+01 0.130540E+01 -.941250E+01 -.200540E+01
 0.109500E+01 0.346250E+00 -.316250E+01 -.343560E+01
 0.110000E+01 -.615900E+00 0.213760E+01 -.391580E+01
 0.110500E+01 -.157510E+01 0.598760E+01 -.391600E+01
 0.111000E+01 -.205520E+01 0.742760E+01 -.391610E+01
 0.111500E+01 -.205540E+01 0.886770E+01 -.343630E+01
 0.112000E+01 -.157550E+01 0.982770E+01 -.295650E+01
 0.112500E+01 -.109770E+01 0.982770E+01 -.295670E+01
 0.113000E+01 -.157580E+01 0.694780E+01 -.439690E+01
 0.113500E+01 -.157600E+01 0.261780E+01 -.535710E+01
 0.114000E+01 -.157610E+01 0.116790E+01 -.583730E+01
 0.114500E+01 -.617290E+00 0.261790E+01 -.535750E+01
 0.115000E+01 -.136440E+00 0.453790E+01 -.487760E+01
 0.115500E+01 0.344400E+00 0.357800E+01 -.487780E+01
 0.116000E+01 -.136750E+00 0.209010E+00 -.487800E+01
 0.116500E+01 -.617910E+00 -.604200E+01 -.439820E+01
 0.117000E+01 -.618070E+00 -.141720E+02 -.295840E+01
 0.117500E+01 -.618220E+00 -.194720E+02 -.152860E+01
 0.118000E+01 0.343620E+00 -.180720E+02 -.887760E-01
 0.118500E+01 0.130250E+01 -.989180E+01 0.135100E+01
 0.119000E+01 0.178230E+01 -.271750E+00 0.135080E+01
 0.119500E+01 0.130210E+01 0.790830E+01 0.868660E+00
 0.120000E+01 0.823990E+00 0.132280E+02 0.135050E+01
 0.120500E+01 -.138170E+00 0.151280E+02 0.278030E+01
 0.121000E+01 -.619330E+00 0.137280E+02 0.470010E+01
 0.121500E+01 -.619480E+00 0.103280E+02 0.661990E+01
 0.122000E+01 -.138640E+00 0.646850E+01 0.709970E+01
 0.122500E+01 0.342200E+00 0.164850E+01 0.709950E+01
 0.123000E+01 0.342040E+00 -.556140E+01 0.469930E+01
 0.123500E+01 0.341880E+00 -.127710E+02 0.230910E+01
 0.124000E+01 0.822720E+00 -.161710E+02 -.910430E-01
 0.124500E+01 0.178060E+01 -.132710E+02 -.153120E+01
 0.125000E+01 0.130040E+01 -.893120E+01 -.249140E+01
 0.125500E+01 -.139760E+00 -.604120E+01 -.249160E+01
 0.126000E+01 -.157990E+01 -.604110E+01 -.201180E+01
 0.126500E+01 -.206010E+01 -.508110E+01 -.919870E-01
 0.127000E+01 -.206020E+01 -.219110E+01 0.182780E+01
 0.127500E+01 -.206040E+01 -.271010E+00 0.230760E+01
 0.128000E+01 -.255060E+01 -.219100E+01 -.925540E-01
 0.128500E+01 -.303070E+01 -.412090E+01 -.344270E+01
 0.129000E+01 -.255090E+01 -.270870E+00 -.536290E+01
 0.129500E+01 -.110300E+01 0.982920E+01 -.536310E+01
 0.130000E+01 0.820790E+00 0.209290E+02 -.488330E+01
 0.130500E+01 0.129860E+01 0.247290E+02 -.536350E+01
 0.131000E+01 0.820470E+00 0.209290E+02 -.632370E+01
 0.131500E+01 -.141690E+00 0.117290E+02 -.584390E+01
 0.132000E+01 -.110390E+01 0.164940E+01 -.440410E+01
 0.132500E+01 -.110400E+01 -.701050E+01 -.249430E+01
 0.133000E+01 -.623180E+00 -.117700E+02 -.105240E+01
 0.133500E+01 -.142340E+00 -.132700E+02 -.573630E+00
 0.134000E+01 -.142500E+00 -.989040E+01 -.573820E+00
 0.134500E+01 -.142670E+00 -.268040E+01 -.950040E-01
 0.135000E+01 -.142830E+00 0.934970E+01 0.134480E+01
 0.135500E+01 -.142990E+00 0.209300E+02 0.277460E+01
 0.136000E+01 -.143160E+00 0.266300E+02 0.373440E+01
 0.136500E+01 -.624320E+00 0.233300E+02 0.325420E+01
 0.137000E+01 -.158350E+01 0.122300E+02 0.325410E+01
 0.137500E+01 -.110560E+01 -.270060E+00 0.373390E+01
 0.138000E+01 -.143810E+00 -.893000E+01 0.517370E+01
 0.138500E+01 0.129600E+01 -.117700E+02 0.613350E+01
 0.139000E+01 0.226590E+01 -.103700E+02 0.421330E+01
 0.139500E+01 0.226570E+01 -.603990E+01 0.382120E+00
 0.140000E+01 0.336530E+00 -.750800E+00 -.392710E+01
 0.140500E+01 -.110660E+01 0.358020E+01 -.632720E+01
 0.141000E+01 -.255480E+01 0.406030E+01 -.632740E+01
 0.141500E+01 -.303500E+01 0.211350E+00 -.488760E+01
 0.142000E+01 -.255510E+01 -.411960E+01 -.249780E+01
 0.142500E+01 -.110730E+01 -.603950E+01 -.105600E+01
 0.143000E+01 0.816550E+00 -.411950E+01 -.577180E+00
 0.143500E+01 0.129440E+01 -.267940E+01 -.344840E+01
 0.144000E+01 0.816220E+00 -.267940E+01 -.728850E+01
 0.144500E+01 -.626940E+00 -.123130E+01 -.101990E+02
 0.145000E+01 -.206610E+01 0.262070E+01 -.101990E+02
 0.145500E+01 -.303630E+01 0.599080E+01 -.775910E+01
 0.146000E+01 -.399640E+01 0.406080E+01 -.488930E+01
 0.146500E+01 -.399660E+01 -.315910E+01 -.201950E+01
 0.147000E+01 -.255680E+01 -.988910E+01 0.858340E+00
 0.147500E+01 -.146930E+00 -.103690E+02 0.469020E+01
 0.148000E+01 0.177290E+01 -.700900E+01 0.661000E+01
 0.148500E+01 0.177270E+01 -.411890E+01 0.468980E+01
 0.149000E+01 -.147430E+00 -.123080E+01 0.857610E+00
 0.149500E+01 -.255760E+01 0.502120E+01 -.154060E+01
 0.150000E+01 -.351780E+01 0.137310E+02 -.105880E+01
 0.150500E+01 -.255790E+01 0.185310E+02 0.857060E+00
 0.151000E+01 -.111010E+01 0.165310E+02 0.276890E+01
 0.151500E+01 0.332750E+00 0.132310E+02 0.516870E+01
 0.152000E+01 0.177160E+01 0.146310E+02 0.755850E+01
 0.152500E+01 0.322140E+01 0.175320E+02 0.803830E+01
 0.153000E+01 0.274130E+01 0.161320E+02 0.468820E+01
 0.153500E+01 0.129110E+01 0.117320E+02 -.581020E+00
 0.154000E+01 -.149080E+00 0.791170E+01 -.585220E+01
 0.154500E+01 -.630240E+00 0.310180E+01 -.872240E+01
 0.155000E+01 -.111140E+01 -.796820E+01 -.968260E+01
 0.155500E+01 -.158960E+01 -.233680E+02 -.776270E+01
 0.156000E+01 -.206970E+01 -.334680E+02 -.250290E+01
 0.156500E+01 -.630900E+00 -.291680E+02 0.516690E+01
 0.157000E+01 0.811930E+00 -.185680E+02 0.113970E+02
 0.157500E+01 0.128980E+01 -.113680E+02 0.118970E+02
 0.158000E+01 -.631400E+00 -.103680E+02 0.708640E+01
 0.158500E+01 -.304060E+01 -.796780E+01 0.375190E+00
 0.159000E+01 -.352070E+01 0.694300E+00 -.489400E+01
 0.159500E+01 -.207090E+01 0.132320E+02 -.776420E+01
 0.160000E+01 -.632060E+00 0.233320E+02 -.872430E+01
 0.160500E+01 -.111320E+01 0.286320E+02 -.729450E+01
 0.161000E+01 -.304140E+01 0.305330E+02 -.297470E+01
 0.161500E+01 -.352160E+01 0.300330E+02 0.324510E+01
 0.162000E+01 -.304170E+01 0.262330E+02 0.803500E+01
 0.162500E+01 -.111390E+01 0.189330E+02 0.899480E+01
 0.163000E+01 0.328960E+00 0.983280E+01 0.564460E+01
 0.163500E+01 0.176780E+01 0.310280E+01 0.373430E+00
 0.164000E+01 0.321760E+01 0.358290E+01 -.393570E+01
 0.164500E+01 0.513750E+01 0.112330E+02 -.633590E+01
 0.165000E+01 0.610730E+01 0.185330E+02 -.681610E+01
 0.165500E+01 0.513710E+01 0.165330E+02 -.633630E+01
 0.166000E+01 0.417700E+01 0.550310E+01 -.537640E+01
 0.166500E+01 0.273680E+01 -.940680E+01 -.297660E+01
 0.167000E+01 0.176660E+01 -.204670E+02 0.851220E+00
 0.167500E+01 0.808480E+00 -.228670E+02 0.420310E+01
 0.168000E+01 0.808320E+00 -.175670E+02 0.516290E+01
 0.168500E+01 0.808160E+00 -.940650E+01 0.276270E+01
 0.169000E+01 -.154010E+00 -.267650E+01 -.106550E+01
 0.169500E+01 -.159420E+01 0.262360E+01 -.441760E+01
 0.170000E+01 -.111630E+01 0.647370E+01 -.441780E+01
 0.170500E+01 -.154500E+00 0.647370E+01 -.202800E+01
 0.171000E+01 0.176530E+01 0.695780E+00 0.133190E+01
 0.171500E+01 0.176520E+01 -.892620E+01 0.468170E+01
 0.172000E+01 0.807020E+00 -.190660E+02 0.660150E+01
 0.172500E+01 -.111710E+01 -.286660E+02 0.660140E+01
 0.173000E+01 -.448530E+01 -.401660E+02 0.420120E+01
 0.173500E+01 -.737550E+01 -.512660E+02 0.370040E+00
 0.174000E+01 -.785560E+01 -.555660E+02 -.250910E+01
 0.174500E+01 -.544580E+01 -.478660E+02 -.441930E+01
 0.175000E+01 -.155950E+00 -.300660E+02 -.537950E+01
 0.175500E+01 0.465390E+01 -.103660E+02 -.633960E+01
 0.176000E+01 0.754370E+01 0.743440E+01 -.729980E+01
 0.176500E+01 0.754360E+01 0.209340E+02 -.633990E+01
 0.177000E+01 0.465340E+01 0.281350E+02 -.394010E+01
 0.177500E+01 0.805240E+00 0.281350E+02 -.155030E+01
 0.178000E+01 -.400690E+01 0.199350E+02 -.589430E+00
 0.178500E+01 -.689710E+01 0.791480E+01 0.368410E+00
 0.179000E+01 -.689720E+01 -.170520E+01 0.180930E+01
 0.179500E+01 -.400740E+01 -.507510E+01 0.323910E+01
 0.180000E+01 0.804440E+00 -.315500E+01 0.419890E+01
 0.180500E+01 0.465230E+01 0.262500E+01 0.419880E+01
 0.181000E+01 0.610210E+01 0.791510E+01 0.371860E+01
 0.181500E+01 0.561200E+01 0.935520E+01 0.371850E+01
 0.182000E+01 0.513180E+01 0.887520E+01 0.563830E+01
 0.182500E+01 0.513160E+01 0.122350E+02 0.103880E+02
 0.183000E+01 0.561150E+01 0.228350E+02 0.156880E+02
 0.183500E+01 0.610130E+01 0.363350E+02 0.185880E+02
 0.184000E+01 0.465120E+01 0.444350E+02 0.161880E+02
 0.184500E+01 0.176100E+01 0.430360E+02 0.998750E+01
 0.185000E+01 -.640140E+00 0.363360E+02 0.323740E+01
 0.185500E+01 -.112130E+01 0.310360E+02 0.366230E+00
 0.186000E+01 -.159450E+00 0.281360E+02 0.132710E+01
 0.186500E+01 0.176040E+01 0.242360E+02 0.467690E+01
 0.187000E+01 0.225020E+01 0.170360E+02 0.850680E+01
 0.187500E+01 0.128010E+01 0.599600E+01 0.123870E+02
 0.188000E+01 -.160080E+00 -.103640E+02 0.142860E+02
 0.188500E+01 -.160020E+01 -.295640E+02 0.142860E+02
 0.189000E+01 -.641390E+00 -.444640E+02 0.123860E+02
 0.189500E+01 0.801460E+00 -.512640E+02 0.898600E+01
 0.190000E+01 0.175930E+01 -.483640E+02 0.515590E+01
 0.190500E+01 0.224910E+01 -.430640E+02 0.364730E+00
 0.191000E+01 0.175900E+01 -.387640E+02 -.298440E+01
 0.191500E+01 0.224880E+01 -.353630E+02 -.394460E+01
 0.192000E+01 0.320870E+01 -.281630E+02 -.251470E+01
 0.192500E+01 0.464850E+01 -.146630E+02 -.114850E+00
 0.193000E+01 0.560840E+01 0.214670E+01 0.843010E+00
 0.193500E+01 0.464820E+01 0.132370E+02 -.155510E+01
 0.194000E+01 0.800070E+00 0.146370E+02 -.730530E+01
 0.194500E+01 -.160210E+01 0.112370E+02 -.130150E+02
 0.195000E+01 -.208220E+01 0.117370E+02 -.159160E+02
 0.195500E+01 -.162380E+00 0.180370E+02 -.178160E+02
 0.196000E+01 0.799470E+00 0.228370E+02 -.202160E+02
 0.196500E+01 -.162680E+00 0.223370E+02 -.241160E+02
 0.197000E+01 -.208280E+01 0.175370E+02 -.269160E+02
 0.197500E+01 -.353300E+01 0.108370E+02 -.260160E+02
 0.198000E+01 -.497310E+01 0.117740E+01 -.217160E+02
 0.198500E+01 -.642330E+01 -.113620E+02 -.154170E+02
 0.199000E+01 -.738340E+01 -.214620E+02 -.873670E+01
 0.199500E+01 -.738360E+01 -.228620E+02 -.251680E+01
 0.200000E+01 -.593370E+01 -.151620E+02 0.419310E+01
 0.200500E+01 -.497390E+01 -.411220E+01 0.946290E+01
 0.201000E+01 -.497400E+01 0.262790E+01 0.137830E+02
 0.201500E+01 -.497420E+01 0.550790E+01 0.185830E+02
 0.202000E+01 -.305430E+01 0.935800E+01 0.233830E+02
 0.202500E+01 0.316530E+00 0.161380E+02 0.281820E+02
 0.203000E+01 0.272540E+01 0.242380E+02 0.300820E+02
 0.203500E+01 0.224520E+01 0.291380E+02 0.281820E+02
 0.204000E+01 0.316090E+00 0.271380E+02 0.223820E+02
 0.204500E+01 -.160510E+01 0.170380E+02 0.156820E+02
 0.205000E+01 -.305520E+01 0.700450E+00 0.946180E+01
 0.205500E+01 -.449530E+01 -.175610E+02 0.611160E+01
 0.206000E+01 -.401550E+01 -.334610E+02 0.371150E+01
 0.206500E+01 -.257560E+01 -.420610E+02 0.228140E+01
 0.207000E+01 -.646770E+00 -.449610E+02 0.360270E+00
 0.207500E+01 0.224410E+01 -.435610E+02 -.251890E+01
 0.208000E+01 0.464390E+01 -.329610E+02 -.442900E+01
 0.208500E+01 0.657380E+01 -.141610E+02 -.490910E+01
 0.209000E+01 0.657370E+01 0.647900E+01 -.586920E+01
 0.209500E+01 0.368350E+01 0.204390E+02 -.730930E+01
 0.210000E+01 -.166620E+00 0.242390E+02 -.825950E+01
 0.210500E+01 -.305680E+01 0.228390E+02 -.777960E+01
 0.211000E+01 -.305690E+01 0.175390E+02 -.634970E+01
